rifiuto,X_r,algoritmo,is_best,n_vehicles,F_total,F_insoddis,F_costo_fisso,F_viaggio,F_lavoro,algo_time_sec
organico,0.5,greedy,0,75,122081.0489,115447.5,4500.0,343.2759,1790.273,50.807419
organico,1.0,greedy,0,38,98878.2368,90447.5,4560.0,540.5241,3330.2127,50.807419
organico,1.5,greedy,0,29,76305.9405,65447.5,5220.0,749.0149,4889.4255,50.807419
organico,2.0,greedy,0,28,58397.9834,44203.5,6720.0,982.6833,6491.8,50.807419
organico,2.5,greedy,0,28,44458.6042,26715.5,8400.0,1228.3542,8114.75,50.807419
organico,3.0,greedy,0,28,43971.225,22679.5,10080.0,1474.025,9737.7,50.807419
organico,3.5,greedy,1,28,43483.8459,18643.5,11760.0,1719.6959,11360.65,50.807419
organico,4.0,greedy,0,28,46071.4667,17682.5,13440.0,1965.3667,12983.6,50.807419
organico,4.5,greedy,0,28,51734.0876,19796.5,15120.0,2211.0375,14606.55,50.807419
organico,5.0,greedy,0,28,57396.7084,21910.5,16800.0,2456.7084,16229.5,50.807419
organico,5.5,greedy,0,28,65945.3292,26910.5,18480.0,2702.3792,17852.45,50.807419
organico,6.0,greedy,0,28,74493.9501,31910.5,20160.0,2948.05,19475.4,50.807419
carta,0.5,greedy,0,50,34969.6833,31179.0,2000.0,290.7517,1499.9316,50.807419
carta,1.0,greedy,0,26,16091.5495,10686.2,2080.0,487.1814,2838.1682,50.807419
carta,1.5,greedy,1,24,14434.2898,6650.2,2880.0,699.8488,4204.241,50.807419
carta,2.0,greedy,0,24,19142.9864,8764.2,3840.0,933.1317,5605.6547,50.807419
carta,2.5,greedy,0,24,26737.6831,13764.2,4800.0,1166.4147,7007.0684,50.807419
carta,3.0,greedy,0,24,34332.3797,18764.2,5760.0,1399.6976,8408.4821,50.807419
carta,3.5,greedy,0,24,41927.0763,23764.2,6720.0,1632.9805,9809.8957,50.807419
carta,4.0,greedy,0,24,49521.7729,28764.2,7680.0,1866.2635,11211.3094,50.807419
carta,4.5,greedy,0,24,57116.4695,33764.2,8640.0,2099.5464,12612.7231,50.807419
carta,5.0,greedy,0,24,64711.1661,38764.2,9600.0,2332.8293,14014.1368,50.807419
carta,5.5,greedy,0,24,72305.8627,43764.2,10560.0,2566.1123,15415.5504,50.807419
carta,6.0,greedy,0,24,79900.5593,48764.2,11520.0,2799.3952,16816.9641,50.807419
plastica,0.5,greedy,0,64,74623.2013,70504.3,2240.0,323.2531,1555.6482,50.807419
plastica,1.0,greedy,0,32,51144.3924,45504.3,2240.0,514.7182,2885.3741,50.807419
plastica,1.5,greedy,0,24,32626.1294,25161.74,2520.0,714.696,4229.6933,50.807419
plastica,2.0,greedy,0,24,25643.7264,15744.94,3360.0,933.1317,5605.6547,50.807419
plastica,2.5,greedy,1,24,24082.4231,11708.94,4200.0,1166.4147,7007.0684,50.807419
plastica,3.0,greedy,0,24,28056.1197,13207.94,5040.0,1399.6976,8408.4821,50.807419
plastica,3.5,greedy,0,24,33222.0163,15899.14,5880.0,1632.9805,9809.8957,50.807419
plastica,4.0,greedy,0,24,40696.7129,20899.14,6720.0,1866.2635,11211.3094,50.807419
plastica,4.5,greedy,0,24,48171.4095,25899.14,7560.0,2099.5464,12612.7231,50.807419
plastica,5.0,greedy,0,24,55646.1061,30899.14,8400.0,2332.8293,14014.1368,50.807419
plastica,5.5,greedy,0,24,63120.8027,35899.14,9240.0,2566.1123,15415.5504,50.807419
plastica,6.0,greedy,0,24,70595.4993,40899.14,10080.0,2799.3952,16816.9641,50.807419
vetro,0.5,greedy,1,33,9348.913,5343.1,1815.0,253.6811,1937.132,50.807419
vetro,1.0,greedy,0,33,12382.0427,4382.1,3630.0,503.0578,3866.8849,50.807419
vetro,1.5,greedy,0,33,21382.0141,9382.1,5445.0,754.5867,5800.3274,50.807419
vetro,2.0,greedy,0,33,30381.9854,14382.1,7260.0,1006.1156,7733.7699,50.807419
vetro,2.5,greedy,0,33,39381.9568,19382.1,9075.0,1257.6445,9667.2123,50.807419
vetro,3.0,greedy,0,33,48381.9282,24382.1,10890.0,1509.1734,11600.6548,50.807419
vetro,3.5,greedy,0,33,57381.8995,29382.1,12705.0,1760.7023,13534.0973,50.807419
vetro,4.0,greedy,0,33,66381.8709,34382.1,14520.0,2012.2312,15467.5397,50.807419
vetro,4.5,greedy,0,33,75381.8422,39382.1,16335.0,2263.7601,17400.9822,50.807419
vetro,5.0,greedy,0,33,84381.8136,44382.1,18150.0,2515.2889,19334.4246,50.807419
vetro,5.5,greedy,0,33,93381.785,49382.1,19965.0,2766.8178,21267.8671,50.807419
vetro,6.0,greedy,0,33,102381.7563,54382.1,21780.0,3018.3467,23201.3096,50.807419
indifferenziata,0.5,greedy,0,47,91465.9452,87358.0,2115.0,291.4746,1701.4706,50.807419
indifferenziata,1.0,greedy,0,28,68629.8763,62358.0,2520.0,496.7334,3255.1429,50.807419
indifferenziata,1.5,greedy,0,28,48246.2625,38860.4,3780.0,737.0125,4868.85,50.807419
indifferenziata,2.0,greedy,0,28,33886.8834,21372.4,5040.0,982.6833,6491.8,50.807419
indifferenziata,2.5,greedy,0,28,32979.5042,17336.4,6300.0,1228.3542,8114.75,50.807419
indifferenziata,3.0,greedy,1,28,32072.125,13300.4,7560.0,1474.025,9737.7,50.807419
indifferenziata,3.5,greedy,0,28,37314.7459,15414.4,8820.0,1719.6959,11360.65,50.807419
indifferenziata,4.0,greedy,0,28,42557.3667,17528.4,10080.0,1965.3667,12983.6,50.807419
indifferenziata,4.5,greedy,0,28,50685.9876,22528.4,11340.0,2211.0375,14606.55,50.807419
indifferenziata,5.0,greedy,0,28,58814.6084,27528.4,12600.0,2456.7084,16229.5,50.807419
indifferenziata,5.5,greedy,0,28,66943.2292,32528.4,13860.0,2702.3792,17852.45,50.807419
indifferenziata,6.0,greedy,0,28,75071.8501,37528.4,15120.0,2948.05,19475.4,50.807419
organico,0.5,clarke_wright,0,75,121698.4532,115447.5,4500.0,202.3196,1548.6336,170.137541
organico,1.0,clarke_wright,0,38,98212.3185,90447.5,4560.0,295.1858,2909.6328,170.137541
organico,1.5,clarke_wright,0,28,75175.1686,65447.5,5040.0,398.7305,4288.9381,170.137541
organico,2.0,clarke_wright,0,26,56668.8733,44203.5,6240.0,522.4849,5702.8884,170.137541
organico,2.5,clarke_wright,0,26,42297.2166,26715.5,7800.0,653.1061,7128.6105,170.137541
organico,3.0,clarke_wright,0,26,41377.5599,22679.5,9360.0,783.7273,8554.3326,170.137541
organico,3.5,clarke_wright,1,26,40457.9032,18643.5,10920.0,914.3485,9980.0547,170.137541
organico,4.0,clarke_wright,0,26,42613.2466,17682.5,12480.0,1044.9698,11405.7768,170.137541
organico,4.5,clarke_wright,0,26,47843.5899,19796.5,14040.0,1175.591,12831.4989,170.137541
organico,5.0,clarke_wright,0,26,53073.9332,21910.5,15600.0,1306.2122,14257.221,170.137541
organico,5.5,clarke_wright,0,26,61190.2765,26910.5,17160.0,1436.8334,15682.9431,170.137541
organico,6.0,clarke_wright,0,26,69306.6198,31910.5,18720.0,1567.4546,17108.6652,170.137541
carta,0.5,clarke_wright,0,50,34627.1883,31179.0,2000.0,164.5694,1283.6189,170.137541
carta,1.0,clarke_wright,0,27,15553.2352,10686.2,2160.0,259.3814,2447.6538,170.137541
carta,1.5,clarke_wright,1,22,13322.0062,6650.2,2640.0,378.4812,3653.325,170.137541
carta,2.0,clarke_wright,0,22,17659.9417,8764.2,3520.0,504.6417,4871.1,170.137541
carta,2.5,clarke_wright,0,22,24883.8771,13764.2,4400.0,630.8021,6088.875,170.137541
carta,3.0,clarke_wright,0,22,32107.8125,18764.2,5280.0,756.9625,7306.65,170.137541
carta,3.5,clarke_wright,0,22,39331.7479,23764.2,6160.0,883.1229,8524.425,170.137541
carta,4.0,clarke_wright,0,22,46555.6833,28764.2,7040.0,1009.2833,9742.2,170.137541
carta,4.5,clarke_wright,0,22,53779.6187,33764.2,7920.0,1135.4437,10959.975,170.137541
carta,5.0,clarke_wright,0,22,61003.5542,38764.2,8800.0,1261.6041,12177.75,170.137541
carta,5.5,clarke_wright,0,22,68227.4896,43764.2,9680.0,1387.7646,13395.525,170.137541
carta,6.0,clarke_wright,0,22,75451.425,48764.2,10560.0,1513.925,14613.3,170.137541
plastica,0.5,clarke_wright,0,64,74245.5288,70504.3,2240.0,184.1106,1317.1182,170.137541
plastica,1.0,clarke_wright,0,32,50501.162,45504.3,2240.0,277.7386,2479.1234,170.137541
plastica,1.5,clarke_wright,0,22,31504.7904,25161.74,2310.0,378.9396,3654.1108,170.137541
plastica,2.0,clarke_wright,0,22,24200.6817,15744.94,3080.0,504.6417,4871.1,170.137541
plastica,2.5,clarke_wright,1,22,22278.6171,11708.94,3850.0,630.8021,6088.875,170.137541
plastica,3.0,clarke_wright,0,22,25891.5525,13207.94,4620.0,756.9625,7306.65,170.137541
plastica,3.5,clarke_wright,0,22,30696.6879,15899.14,5390.0,883.1229,8524.425,170.137541
plastica,4.0,clarke_wright,0,22,37810.6233,20899.14,6160.0,1009.2833,9742.2,170.137541
plastica,4.5,clarke_wright,0,22,44924.5587,25899.14,6930.0,1135.4437,10959.975,170.137541
plastica,5.0,clarke_wright,0,22,52038.4942,30899.14,7700.0,1261.6041,12177.75,170.137541
plastica,5.5,clarke_wright,0,22,59152.4296,35899.14,8470.0,1387.7646,13395.525,170.137541
plastica,6.0,clarke_wright,0,22,66266.365,40899.14,9240.0,1513.925,14613.3,170.137541
vetro,0.5,clarke_wright,1,30,8867.9785,5343.1,1650.0,137.2842,1737.5943,170.137541
vetro,1.0,clarke_wright,0,30,11431.8569,4382.1,3300.0,274.5683,3475.1886,170.137541
vetro,1.5,clarke_wright,0,30,19956.7354,9382.1,4950.0,411.8525,5212.7829,170.137541
vetro,2.0,clarke_wright,0,30,28481.6138,14382.1,6600.0,549.1367,6950.3772,170.137541
vetro,2.5,clarke_wright,0,30,37006.4923,19382.1,8250.0,686.4208,8687.9715,170.137541
vetro,3.0,clarke_wright,0,30,45531.3708,24382.1,9900.0,823.705,10425.5658,170.137541
vetro,3.5,clarke_wright,0,30,54056.2492,29382.1,11550.0,960.9892,12163.16,170.137541
vetro,4.0,clarke_wright,0,30,62581.1277,34382.1,13200.0,1098.2733,13900.7543,170.137541
vetro,4.5,clarke_wright,0,30,71106.0061,39382.1,14850.0,1235.5575,15638.3486,170.137541
vetro,5.0,clarke_wright,0,30,79630.8846,44382.1,16500.0,1372.8417,17375.9429,170.137541
vetro,5.5,clarke_wright,0,30,88155.7631,49382.1,18150.0,1510.1258,19113.5372,170.137541
vetro,6.0,clarke_wright,0,30,96680.6415,54382.1,19800.0,1647.41,20851.1315,170.137541
indifferenziata,0.5,clarke_wright,0,47,91109.1321,87358.0,2115.0,160.0171,1476.115,170.137541
indifferenziata,1.0,clarke_wright,0,26,67806.7583,62358.0,2340.0,259.7952,2848.9632,170.137541
indifferenziata,1.5,clarke_wright,0,25,46893.9937,38860.4,3375.0,388.0187,4270.575,170.137541
indifferenziata,2.0,clarke_wright,0,25,32083.8582,21372.4,4500.0,517.3583,5694.0999,170.137541
indifferenziata,2.5,clarke_wright,0,25,30725.7228,17336.4,5625.0,646.6979,7117.6249,170.137541
indifferenziata,3.0,clarke_wright,1,25,29367.5873,13300.4,6750.0,776.0374,8541.1499,170.137541
indifferenziata,3.5,clarke_wright,0,25,34159.4519,15414.4,7875.0,905.377,9964.6749,170.137541
indifferenziata,4.0,clarke_wright,0,25,38951.3164,17528.4,9000.0,1034.7166,11388.1999,170.137541
indifferenziata,4.5,clarke_wright,0,25,46629.181,22528.4,10125.0,1164.0561,12811.7249,170.137541
indifferenziata,5.0,clarke_wright,0,25,54307.0455,27528.4,11250.0,1293.3957,14235.2498,170.137541
indifferenziata,5.5,clarke_wright,0,25,61984.9101,32528.4,12375.0,1422.7353,15658.7748,170.137541
indifferenziata,6.0,clarke_wright,0,25,69662.7747,37528.4,13500.0,1552.0748,17082.2998,170.137541
